datetime,search_config,query_set_id,query,metric,value
2024-07-01,baseline,sampled_queries,delgaden pm,dcg,1.1467632608971527
2024-07-01,baseline,sampled_queries,dell wh type mr90y battery,dcg,2.1309297535714578
2024-07-01,baseline,sampled_queries,diamond earrings for women,dcg,5.611347998013804
2024-07-01,baseline,sampled_queries,diapers size 2 honest company,dcg,0.5962743850751713
2024-07-01,baseline,sampled_queries,door for exterior,dcg,2.1309297535714578
2024-07-01,baseline,sampled_queries,door stopper,dcg,3.6379996393207477
2024-07-01,baseline,sampled_queries,easy up 4t-5t,dcg,2.6661509368753364
2024-07-01,baseline,sampled_queries,eboks for kindle,dcg,3.6379996393207477
2024-07-01,baseline,sampled_queries,el libro de la alegria,dcg,0.1170574755672868
2024-07-01,baseline,sampled_queries,energy snacks for sports,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,eve of chaos sylvia day,dcg,0.5298126123283613
2024-07-01,baseline,sampled_queries,explorer k2,dcg,0.8804862364393449
2024-07-01,baseline,sampled_queries,extension cable mc4,dcg,2.9484591188793923
2024-07-01,baseline,sampled_queries,fake groceries,dcg,3.6379996393207477
2024-07-01,baseline,sampled_queries,farmhouse bathroom rug,dcg,0.6428408791027659
2024-07-01,baseline,sampled_queries,fifine,dcg,1.1692665054492903
2024-07-01,baseline,sampled_queries,fishing pole,dcg,3.0403123628997037
2024-07-01,baseline,sampled_queries,fitbitcharge 3 bands,dcg,2.5616063116448506
2024-07-01,baseline,sampled_queries,flick 雑誌,dcg,5.714307657347394
2024-07-01,baseline,sampled_queries,fnaf action figures pizza simulator,dcg,3.9534645161064765
2024-07-01,baseline,sampled_queries,ghs silk and steel acoustic guitar strings,dcg,0.9075915185428893
2024-07-01,baseline,sampled_queries,gi blues,dcg,1.0703760401561768
2024-07-01,baseline,sampled_queries,giant genie hat,dcg,1.214964669286477
2024-07-01,baseline,sampled_queries,gold shirt women,dcg,1.686711762847308
2024-07-01,baseline,sampled_queries,gold watches for men,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,graduation gifts,dcg,2.1508250315791613
2024-07-01,baseline,sampled_queries,green wall decals,dcg,3.6379996393207477
2024-07-01,baseline,sampled_queries,grey pocket book,dcg,0.43067655807339306
2024-07-01,baseline,sampled_queries,habitrail ovo twist,dcg,0.050226337166039914
2024-07-01,baseline,sampled_queries,harley quinn costume for toddler girls,dcg,1.06508408667321
2024-07-01,baseline,sampled_queries,haven dvd,dcg,2.1309297535714578
2024-07-01,baseline,sampled_queries,headboard king,dcg,2.9484591188793923
2024-07-01,baseline,sampled_queries,heinkels knife set,dcg,2.9484591188793923
2024-07-01,baseline,sampled_queries,honda fit key,dcg,2.0184138992892486
2024-07-01,baseline,sampled_queries,honor 20 pro,dcg,1.5923231594851044
2024-07-01,baseline,sampled_queries,interior lights dome lights kit,dcg,2.8432454066799284
2024-07-01,baseline,sampled_queries,iphone charger without electricity,dcg,3.052353898780284
2024-07-01,baseline,sampled_queries,iphone10r フィルム,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,jewelry sack bag velvet,dcg,3.6379996393207477
2024-07-01,baseline,sampled_queries,jumbo blunt wraps,dcg,2.9484591188793923
2024-07-01,baseline,sampled_queries,key alike padlocks,dcg,2.0202325814156854
2024-07-01,baseline,sampled_queries,kobe baby jersey,dcg,3.6379996393207477
2024-07-01,baseline,sampled_queries,led fluorescent replacement bulbs,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,lg ultrafine 5k display for mac,dcg,2.6661509368753364
2024-07-01,baseline,sampled_queries,little red hen bilingual,dcg,1.6333797741811438
2024-07-01,baseline,sampled_queries,look,dcg,0.6668164848396041
2024-07-01,baseline,sampled_queries,luces bicicleta fixie,dcg,2.304666305987414
2024-07-01,baseline,sampled_queries,magnetic watch band,dcg,2.814799328821461
2024-07-01,baseline,sampled_queries,maybelline マスカラ,dcg,6.884826592308291
2024-07-01,baseline,sampled_queries,meggs’ history of graphic design,dcg,2.383858011191615
2024-07-01,baseline,sampled_queries,memory foam pillow,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,mickey mouse ears,dcg,3.9534645161064765
2024-07-01,baseline,sampled_queries,mikiwi eyelashes 25mm,dcg,2.62325096988896
2024-07-01,baseline,sampled_queries,modern wall mount sink,dcg,1.8087256359281454
2024-07-01,baseline,sampled_queries,mp5,dcg,1.4663085620521004
2024-07-01,baseline,sampled_queries,mr crappie sausage head,dcg,1.0024500206096862
2024-07-01,baseline,sampled_queries,máquinas de coser,dcg,2.5616063116448506
2024-07-01,baseline,sampled_queries,nail light,dcg,2.5616063116448506
2024-07-01,baseline,sampled_queries,narrow shelf unit,dcg,2.310007691589788
2024-07-01,baseline,sampled_queries,newborn baby gifts,dcg,0.0
2024-07-01,baseline,sampled_queries,nike sunray adjust 4,dcg,2.1309297535714578
2024-07-01,baseline,sampled_queries,ninja blender,dcg,4.4246573850639415
2024-07-01,baseline,sampled_queries,northface hydration packs,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,notebook touch,dcg,2.9726142020650914
2024-07-01,baseline,sampled_queries,omron x7,dcg,0.7788793573511991
2024-07-01,baseline,sampled_queries,one man and his dog,dcg,0.8685761732745089
2024-07-01,baseline,sampled_queries,oven liners for bottom of oven,dcg,4.254494511770458
2024-07-01,baseline,sampled_queries,pantalon agua moto hombre,dcg,4.8225022837394755
2024-07-01,baseline,sampled_queries,pegatinas sm,dcg,4.254494511770458
2024-07-01,baseline,sampled_queries,peru travel adapter,dcg,2.5616063116448506
2024-07-01,baseline,sampled_queries,picture room,dcg,3.6379996393207477
2024-07-01,baseline,sampled_queries,pillow for sleeping,dcg,2.9484591188793923
2024-07-01,baseline,sampled_queries,pin to hold wedding invitations together,dcg,0.1170574755672868
2024-07-01,baseline,sampled_queries,plastic kiddie pool for dogs,dcg,5.092740438166795
2024-07-01,baseline,sampled_queries,plus size tunics for women 3x,dcg,2.9049008957201616
2024-07-01,baseline,sampled_queries,poppy seeds,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,pork,dcg,2.1309297535714578
2024-07-01,baseline,sampled_queries,princess revlon,dcg,0.6147686482726573
2024-07-01,baseline,sampled_queries,projecting night light for kids,dcg,2.9484591188793923
2024-07-01,baseline,sampled_queries,pure bite,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,queen size linen duvet cover,dcg,5.092740438166795
2024-07-01,baseline,sampled_queries,rachel ashwell swaddle,dcg,1.1309297535714575
2024-07-01,baseline,sampled_queries,razer wireless mouse,dcg,3.6379996393207477
2024-07-01,baseline,sampled_queries,rectaluse only medical stickers,dcg,1.8353361292564503
2024-07-01,baseline,sampled_queries,red casual dress,dcg,2.9484591188793923
2024-07-01,baseline,sampled_queries,rocco skinny jean,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,rotuladores,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,runner hex dumbells,dcg,2.1309297535714578
2024-07-01,baseline,sampled_queries,shakespeare,dcg,2.1309297535714578
2024-07-01,baseline,sampled_queries,showa gloves waterproof,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,sig p365 owb holsters,dcg,3.367818775566013
2024-07-01,baseline,sampled_queries,silla amarilla terraza,dcg,1.428246823837951
2024-07-01,baseline,sampled_queries,sim 使い放題 日本 制限なし,dcg,1.9555087968954632
2024-07-01,baseline,sampled_queries,small dog muzzle,dcg,2.9484591188793923
2024-07-01,baseline,sampled_queries,smile mask,dcg,3.0584099297447773
2024-07-01,baseline,sampled_queries,sound of music dvd,dcg,2.1309297535714578
2024-07-01,baseline,sampled_queries,spark plug well seals,dcg,2.020778153163934
2024-07-01,baseline,sampled_queries,spin and sing alphabet zoo,dcg,1.098898342947579
2024-07-01,baseline,sampled_queries,spray desinfectante sanitario,dcg,3.0070698857492903
2024-07-01,baseline,sampled_queries,stayfree pads ultra thin with wings,dcg,3.593185064068105
2024-07-01,baseline,sampled_queries,suede brush and eraser for shoes,dcg,4.251758783873061
2024-07-01,baseline,sampled_queries,the sausage maker,dcg,2.5616063116448506
2024-07-01,baseline,sampled_queries,theros,dcg,3.6379996393207477
2024-07-01,baseline,sampled_queries,thomas media 365,dcg,0.3333333333333333
2024-07-01,baseline,sampled_queries,tiny hands,dcg,4.8225022837394755
2024-07-01,baseline,sampled_queries,tribeca living extra deep pocket flannel sheet set king,dcg,2.5616063116448506
2024-07-01,baseline,sampled_queries,urban books series paperback,dcg,3.6379996393207477
2024-07-01,baseline,sampled_queries,usa wall art canvas,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,vape pen,dcg,0.08263741798610458
2024-07-01,baseline,sampled_queries,walk on red sole paint,dcg,3.597257328998454
2024-07-01,baseline,sampled_queries,werewolf jewelry,dcg,2.709773101857041
2024-07-01,baseline,sampled_queries,white claw,dcg,0.18633297156206657
2024-07-01,baseline,sampled_queries,winnie the pooh bedding vintage,dcg,3.314682576638131
2024-07-01,baseline,sampled_queries,women knee high athletic socks,dcg,3.9534645161064765
2024-07-01,baseline,sampled_queries,women sneakers,dcg,2.0202325814156854
2024-07-01,baseline,sampled_queries,xlarge,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,xyron sticker maker,dcg,1.5591275835521958
2024-07-01,baseline,sampled_queries,yellow glasses,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,zebra zd410 printer,dcg,0.8859855534268
2024-07-01,baseline,sampled_queries,zesica leopard print cardigan,dcg,1.6309297535714575
2024-07-01,baseline,sampled_queries,zigzag,dcg,4.254494511770458
2024-07-01,baseline,sampled_queries,ぷーま,dcg,2.1252588083801056
2024-07-01,baseline,sampled_queries,ゆうびん番号枠入り はがき 切手なし,dcg,2.0582699507751254
2024-07-01,baseline,sampled_queries,エプロン 子供,dcg,3.6379996393207477
2024-07-01,baseline,sampled_queries,コミックマージナル kindle,dcg,4.544054351456892
2024-07-01,baseline,sampled_queries,ステンド ステンドグラス,dcg,3.1379996393207477
2024-07-01,baseline,sampled_queries,ステンレス タンブラー 2個,dcg,1.898700109607075
2024-07-01,baseline,sampled_queries,スマホ レーダー探知機,dcg,0.9724811350488874
2024-07-01,baseline,sampled_queries,デジタルフォトフレーム,dcg,4.254494511770458
2024-07-01,baseline,sampled_queries,ドラゴンボールフィギュア,dcg,3.6379996393207477
2024-07-01,baseline,sampled_queries,ナーズ,dcg,3.328590793499512
2024-07-01,baseline,sampled_queries,ノースフェイス ホライズンハット,dcg,3.1302642056071894
2024-07-01,baseline,sampled_queries,ハサン,dcg,0.0
2024-07-01,baseline,sampled_queries,バイクモンスターエナジー,dcg,2.0892440672448505
2024-07-01,baseline,sampled_queries,パナックスジンセン,dcg,0.23718734330773789
2024-07-01,baseline,sampled_queries,メダカ,dcg,2.532739100447737
2024-07-01,baseline,sampled_queries,メバル ルアー,dcg,4.209156095970425
2024-07-01,baseline,sampled_queries,単4充電池 エネループ,dcg,2.4674577095138703
2024-07-01,baseline,sampled_queries,回転灯 ネットワーク,dcg,3.477157778306894
2024-07-01,baseline,sampled_queries,大黒摩季,dcg,3.304666305987414
2024-07-01,baseline,sampled_queries,新米,dcg,2.5177825608059994
2024-07-01,baseline,sampled_queries,米美糀,dcg,0.8983413033198937
2024-07-01,baseline,sampled_queries,舞台 アイシャドウ,dcg,4.8225022837394755
2024-07-01,baseline,top_queries,arc fault breakers 15 amp,dcg,3.304666305987414
2024-07-01,baseline,top_queries,blue pro scooter,dcg,2.3764397685237073
2024-07-01,baseline,top_queries,cascos con microfono,dcg,2.9484591188793923
2024-07-01,baseline,top_queries,cat christmas bow tie,dcg,5.580373605961575
2024-07-01,baseline,top_queries,checkbook covers for personal checkbook,dcg,3.9534645161064765
2024-07-01,baseline,top_queries,costumes capes,dcg,3.9534645161064765
2024-07-01,baseline,top_queries,games programming in python,dcg,3.6379996393207477
2024-07-01,baseline,top_queries,gelly roll stardust,dcg,2.0202325814156854
2024-07-01,baseline,top_queries,graco rac x guard,dcg,1.5261797352626427
2024-07-01,baseline,top_queries,kids greek mythology books,dcg,2.3764397685237073
2024-07-01,baseline,top_queries,koral legging,dcg,4.391825725666083
2024-07-01,baseline,top_queries,leggins termicos mujer sin costuras,dcg,4.121640930948176
2024-07-01,baseline,top_queries,lorna doone by r. d. blackmore,dcg,3.304666305987414
2024-07-01,baseline,top_queries,no slip commercial rugs,dcg,3.9534645161064765
2024-07-01,baseline,top_queries,personalized christmas graphic raglan t shirt,dcg,3.9534645161064765
2024-07-01,baseline,top_queries,pumpkin push ins,dcg,4.2752416952527454
2024-07-01,baseline,top_queries,race car onesie,dcg,2.3764397685237073
2024-07-01,baseline,top_queries,wood stove insert,dcg,0.38685280723454163
2024-07-01,baseline,top_queries,天使の涙,dcg,0.07177346253629313
2024-07-01,baseline,top_queries,瞬間せっちゃくざい 白くならない,dcg,2.3551710494799467
2024-06-30,baseline,sampled_queries,00g 目立たない,dcg,3.606611550121228
2024-06-30,baseline,sampled_queries,1 & 1/4 pvp water suction hose without couplings 100 ft,dcg,1.0177825608059992
2024-06-30,baseline,sampled_queries,10 and 8 yr old. make up without the nieal plush,dcg,2.4091216542671434
2024-06-30,baseline,sampled_queries,11' x 11' patio umbrella square without led lighys,dcg,1.245181781801303
2024-06-30,baseline,sampled_queries,23x10.5 tractor intertubes,dcg,3.304666305987414
2024-06-30,baseline,sampled_queries,26x2.10 sin dibujo,dcg,1.6309297535714575
2024-06-30,baseline,sampled_queries,2人 ソファー 肘なし 本体,dcg,0.5220202752940164
2024-06-30,baseline,sampled_queries,360 ground blind,dcg,0.28375383733533244
2024-06-30,baseline,sampled_queries,4t camo sweat shirt,dcg,1.245282102440508
2024-06-30,baseline,sampled_queries,75 gallon fish tanks,dcg,0.5830009209127556
2024-06-30,baseline,sampled_queries,a curse so dark and lonely,dcg,0.9577030434645913
2024-06-30,baseline,sampled_queries,a15 fan bulb ge,dcg,1.1120818921052806
2024-06-30,baseline,sampled_queries,ac drier receiver,dcg,2.1491100075659038
2024-06-30,baseline,sampled_queries,adidas regista 16 short,dcg,2.814799328821461
2024-06-30,baseline,sampled_queries,adidas samoa men,dcg,2.480029073668081
2024-06-30,baseline,sampled_queries,aguascalientes hat,dcg,2.5486937086121397
2024-06-30,baseline,sampled_queries,airaid filters,dcg,4.254494511770458
2024-06-30,baseline,sampled_queries,aka,dcg,0.8175293653079347
2024-06-30,baseline,sampled_queries,all day office chair,dcg,4.543559338088345
2024-06-30,baseline,sampled_queries,assassins creed woman costume,dcg,1.04773403364068
2024-06-30,baseline,sampled_queries,asus laptop charger adp-120rh b,dcg,3.2073230812473548
2024-06-30,baseline,sampled_queries,attote for men,dcg,0.20130061203959132
2024-06-30,baseline,sampled_queries,auriculares cancelación de ruido,dcg,3.304666305987414
2024-06-30,baseline,sampled_queries,auto mirror 6x7,dcg,0.39209391837616875
2024-06-30,baseline,sampled_queries,baby nursery nightlight,dcg,3.6379996393207477
2024-06-30,baseline,sampled_queries,babymetal metal galaxy,dcg,1.9509206498223546
2024-06-30,baseline,sampled_queries,ballet protectors,dcg,1.5697232921268391
2024-06-30,baseline,sampled_queries,bathtub mat,dcg,3.6379996393207477
2024-06-30,baseline,sampled_queries,bellas story,dcg,0.15294420683543336
2024-06-30,baseline,sampled_queries,black buttons,dcg,2.5616063116448506
2024-06-30,baseline,sampled_queries,black socks ladies mesh,dcg,2.361216004676118
2024-06-30,baseline,sampled_queries,blu ray grabador interno,dcg,2.6509958656042367
2024-06-30,baseline,sampled_queries,blue poster,dcg,3.6379996393207477
2024-06-30,baseline,sampled_queries,blue rocking chair,dcg,2.3628133783389282
2024-06-30,baseline,sampled_queries,bluray movie collection,dcg,2.1309297535714578
2024-06-30,baseline,sampled_queries,box frame,dcg,1.6309297535714575
2024-06-30,baseline,sampled_queries,broadway t shirts,dcg,3.304666305987414
2024-06-30,baseline,sampled_queries,bts love yourself bag,dcg,1.978651345169689
2024-06-30,baseline,sampled_queries,cantu detangler,dcg,1.492063776744303
